number,film,release_date,run_time,film_rating,plot,budget,box_office_us_canada,box_office_other,box_office_worldwide,rotten_tomatoes_score,rotten_tomatoes_counts,metacritic_score,metacritic_counts,cinema_score,imdb_score,imdb_counts,award_type,status,category,value,film_y,year,poster_url,logo_url
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Genre,Action,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Genre,Adventure,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Genre,Animation,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Subgenre,Coming-of-Age,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Subgenre,Computer Animation,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Subgenre,Fairy Tale,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Subgenre,Quest,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Subgenre,Sword & Sorcery,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Adapted Screenplay,Ineligible,Subgenre,Teen Adventure,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
14,Monsters University,2013-06-21,104,G,"A look at the relationship between Mike Wazowski and James P. ""Sully"" Sullivan during their days at Monsters University, when they weren't necessarily the best of friends.",200000000,268492764,475066843,743559607,80,203,65,41,A,7.2,398903,Original Screenplay,Ineligible,Genre,Adventure,Monsters University,2013,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Monsters_University_poster_3.jpg/220px-Monsters_University_poster_3.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Monsters%20University.png
14,Monsters University,2013-06-21,104,G,"A look at the relationship between Mike Wazowski and James P. ""Sully"" Sullivan during their days at Monsters University, when they weren't necessarily the best of friends.",200000000,268492764,475066843,743559607,80,203,65,41,A,7.2,398903,Original Screenplay,Ineligible,Genre,Animation,Monsters University,2013,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Monsters_University_poster_3.jpg/220px-Monsters_University_poster_3.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Monsters%20University.png
14,Monsters University,2013-06-21,104,G,"A look at the relationship between Mike Wazowski and James P. ""Sully"" Sullivan during their days at Monsters University, when they weren't necessarily the best of friends.",200000000,268492764,475066843,743559607,80,203,65,41,A,7.2,398903,Original Screenplay,Ineligible,Genre,Comedy,Monsters University,2013,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Monsters_University_poster_3.jpg/220px-Monsters_University_poster_3.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Monsters%20University.png
14,Monsters University,2013-06-21,104,G,"A look at the relationship between Mike Wazowski and James P. ""Sully"" Sullivan during their days at Monsters University, when they weren't necessarily the best of friends.",200000000,268492764,475066843,743559607,80,203,65,41,A,7.2,398903,Original Screenplay,Ineligible,Subgenre,Computer Animation,Monsters University,2013,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Monsters_University_poster_3.jpg/220px-Monsters_University_poster_3.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Monsters%20University.png
14,Monsters University,2013-06-21,104,G,"A look at the relationship between Mike Wazowski and James P. ""Sully"" Sullivan during their days at Monsters University, when they weren't necessarily the best of friends.",200000000,268492764,475066843,743559607,80,203,65,41,A,7.2,398903,Original Screenplay,Ineligible,Subgenre,Fantasy,Monsters University,2013,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Monsters_University_poster_3.jpg/220px-Monsters_University_poster_3.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Monsters%20University.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Animated Feature,Won,Genre,Adventure,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Animated Feature,Won,Genre,Animation,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Animated Feature,Won,Genre,Comedy,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Animated Feature,Won,Subgenre,Coming-of-Age,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Animated Feature,Won,Subgenre,Computer Animation,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Animated Feature,Won,Subgenre,Fantasy,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Original Screenplay,Nominated,Genre,Adventure,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Original Screenplay,Nominated,Genre,Animation,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Original Screenplay,Nominated,Genre,Comedy,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Original Screenplay,Nominated,Subgenre,Coming-of-Age,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Original Screenplay,Nominated,Subgenre,Computer Animation,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Original Screenplay,Nominated,Subgenre,Fantasy,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
15,Inside Out,2015-06-19,95,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,356461711,501149463,857611174,98,387,94,55,A,8.1,834268,Adapted Screenplay,Ineligible,Genre,Adventure,Inside Out,2015,https://upload.wikimedia.org/wikipedia/en/0/0a/Inside_Out_%282015_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Inside%20Out.png
